[literature] bookID;title;authors;average_rating;language_code;  num_pages;ratings_count;publication_date;publisher  # header
[colleges] Long Island Nail & Skin Care Institute;3709 Hempstead Turnpike;Levittown;NY;11756;(516) 520-4800;75;Nassau;40.725905;-73.49901;Cosmetology and Barber Schools;www.linailskincare.com
[colleges] Institute of Medical Careers;133 Jefferson Road Suite 101;Pittsburgh;PA;15235;(412) 244-3240;18;Allegheny;40.465286;-79.823816;Other Technical and Trade Schools;www.imc.edu
[colleges] Touro University Nevada;874 American Pacific Drive;Henderson;NV;89014;(877) 575-8687;1497;Clark;36.043175;-115.02401;Colleges, Universities, and Professional Schools;www.tun.touro.edu/
[colleges] Toni & Guy Hairdressing Academy;3600 Sisk Road;Modesto;CA;95356;(209) 521-1000;40;Stanislaus;37.690651;-121.060691;Cosmetology and Barber Schools;www.toniguy.com
[colleges] National College-Willoughby Hills;27557 Chardon Rd;Willoughby Hills;OH;44092;(440) 944-0825;122;Lake;41.584868;-81.486672;Junior Colleges;www.national-college.edu
[colleges] Georgia Christian University;6789 Peachtree Industrial Boulevard;Atlanta;GA;30360;(770) 220-7915 ext 7915;272;Gwinnett;33.901514;-84.14423;Colleges, Universities, and Professional Schools;www.gcuniv.edu
[colleges] Mesivta Keser Torah;503 Eleventh Avenue;Belmar;NJ;7719;(732) 681-5656;38;Monmouth;40.177368;-74.022624;Colleges, Universities, and Professional Schools;NOT AVAILABLE
[colleges] Herzing University-Kenosha;4006 Washington Rd;Kenosha;WI;53144;(866) 724-9144;407;Kenosha;42.603889;-87.857452;Colleges, Universities, and Professional Schools;www.herzing.edu/
[colleges] Boise Barber College;3027 North Cole Road;Boise;ID;83704;(208) 378-9933;16;Ada;43.632667;-116.276298;Cosmetology and Barber Schools;boisebarbercollege.com
[colleges] Scotland Educational Institute;Degetau #21;Bayamon;PR;961;(787) 778-0098;0;BayamÃ³n;18.411121;-66.159295;Computer Training;NOT AVAILABLE
[colleges] Flagler Technical Institute;1 Corporate Drive Suite 2-J;Palm Coast;FL;32137;(386) 447-4345;329;Flagler;29.552457;-81.240643;Other Technical and Trade Schools;FTI.FlaglerSchools.com
[colleges] Herzing University-Brookfield;555 S Executive Dr;Brookfield;WI;53005;(262) 649-1710;341;Waukesha;43.02733;-88.115656;Colleges, Universities, and Professional Schools;www.herzing.edu/
[colleges] Southern California Health Institute (SOCHI);5200 Lankershim Boulevard;North Hollywood;CA;91601;(818) 980-8990 ext 114;378;Los Angeles;34.165382;-118.374599;Other Technical and Trade Schools;www.sochi.edu
[colleges] Austin Kade Academy;1646 South Woodruff Avenue;Idaho Falls;ID;83404;(208) 346-7300;165;Bonneville;43.480991;-112.002119;Cosmetology and Barber Schools;www.austinkade.com
[colleges] Academy for Careers and Technology;2697 E Hwy 76;Mullins;SC;29574;(843) 423-1941;58;Marion;34.188069;-79.340211;Other Technical and Trade Schools;www.mcact.org
[colleges] American Career Institute√Baltimore;190 W Ostend St;Baltimore;MD;21230;(410) 522-0500;678;Baltimore;39.274771;-76.619957;Educational Support Services/Closed;www.aci.edu/
[colleges] Galaxy Medical College;6400 Laurel Canyon Boulevard, Suite 270;North Hollywood;CA;91606;(818) 509-9970;25;Los Angeles;34.18697;-118.396198;Other Technical and Trade Schools;www.galaxymedcollege.com
[colleges] Best Care Training Institute;68 South Harrison;East Orange;NJ;7018;(973) 673-3900;141;Essex;40.765406;-74.221226;Other Technical and Trade Schools;bestcarehealth.com
[colleges] Aesthetic Science Institute (The);1202 Troy-Schenectady Road;Latham;NY;12110;(518) 786-0760;55;Albany;42.770317;-73.82391;Cosmetology and Barber Schools;www.aestheticscienceinstitute.edu
[colleges] Aiken School of Cosmetology;225 Richland Ave East;Aiken;SC;29801;(803) 644-7133;55;Aiken;33.559545;-81.71728;Cosmetology and Barber Schools;www.aikenschoolofcosmetology.com
[colleges] American Medical Sciences Center;225 West Broadway, Suite 115;Glendale;CA;91204;(818) 240-6900;121;Los Angeles;34.147121;-118.256987;Other Technical and Trade Schools;www.amscedu.com
[colleges] American Career Institute√Columbia;8621 Robert Fulton Dr;Columbia;MD;21046;(443) 285-0601;313;Howard;39.173596;-76.811609;Educational Support Services/Closed;www.aci.edu/
[colleges] Love Beauty School;1161 Murfreesboro Hwy;Manchester;TN;37355;(931) 723-8188;91;Coffee;35.488524;-86.093863;Cosmetology and Barber Schools;www.lovebeautyschool.net
[colleges] First Class Cosmetology School;322 State Street;Beloit;WI;53511;(608) 362-5216;33;Rock;42.499091;-89.036183;Cosmetology and Barber Schools;firstclasscosmetologyschool.com
[colleges] Mandalyn Academy;648 East State Road, Unit B;American Fork;UT;84003;(801) 772-3131;77;Utah;40.371604;-111.780891;Cosmetology and Barber Schools;www.mandalynacademy.com
[colleges] American Career Institute√Braintree;703 Granite St;Braintree;MA;2184;(781) 794-3400;522;Norfolk;42.206758;-71.024339;Educational Support Services/Closed;www.aci.edu/
[colleges] Elaine Sterling Institute(The);4840 Roswell Road NE;Sandy Springs;GA;30342;(404) 256-5228;86;Fulton;33.886869;-84.382181;Cosmetology and Barber Schools;www.elainesterling.com
[colleges] Jose Maria Vargas University;8300 South Palm Drive;Pembroke Pines;FL;33025;(954) 322-4460 ext 106;95;Broward;25.997046;-80.252427;Colleges, Universities, and Professional Schools;www.jmvu.edu/
[colleges] American Career Institute√Cambridge;186 Alewife Brook Pkwy;Cambridge;MA;2138;(617) 441-7575;231;Middlesex;42.390621;-71.140415;Educational Support Services/Closed;www.aci.edu/
[colleges] Professional Career Training Institute;227 W Airtex Blvd;Houston;TX;77090;(832) 484-9100;112;Harris;29.981075;-95.426914;Other Technical and Trade Schools;www.pcti.edu/
[colleges] Millennia Atlantic University;3801 NW 97TH Avenue, Suite 100;Doral;FL;33178;(786) 331-1000;129;Miami-Dade;25.81264;-80.365653;Colleges, Universities, and Professional Schools;www.maufl.edu
[colleges] American Career Institute√Springfield;365 Cadwell Dr;Springfield;MA;1104;(413) 726-2293;444;Hampden;42.150811;-72.543871;Educational Support Services/Closed;www.aci.edu/
[colleges] Laird Institute of Spa Therapy;981 Second Street, Suite 4;Manchester;NH;3102;(603) 625-6100;71;Hillsborough;42.967426;-71.480698;Cosmetology and Barber Schools;www.lairdinstitute.com/index.html
[colleges] American Career Institute√Framingham;125 Newbury St;Framingham;MA;1701;(508) 620-5904;432;Middlesex;42.307444;-71.396581;Educational Support Services/Closed;www.aci.edu/
[colleges] Wade Gordon Hairdressing Academy;7701 Interstate 40 West;Amarillo;TX;79121;(806) 331-9233 ext 223;53;Potter;35.184541;-101.926061;Cosmetology and Barber Schools;www.wadegordonacademy.com
[colleges] D. A. Dorsey Educational Center;7100 N. W. 17th Avenue;Miami;FL;33147;(305) 693-2490 ext 2116;554;Miami-Dade;25.839582;-80.225725;Other Technical and Trade Schools;dadorsey.dadeschools.net/
[colleges] American Career Institute√Woburn;10 State St;Woburn;MA;1801;(781) 939-0607;261;Middlesex;42.498226;-71.140575;Educational Support Services/Closed;www.aci.edu/
[colleges] Keweenaw Bay Ojibwa Community College;111 Beartown Road;Baraga;MI;49908;(906) 353-4600;106;Baraga;46.780629;-88.507909;Junior Colleges;www.kbocc.org
[colleges] Heald College-Modesto;5260 Pirrone Ct;Salida;CA;95367;(209) 416-3700;1159;Stanislaus;37.71563;-121.091084;Junior Colleges;www.heald.edu/
[colleges] Cannon Institute of Higher Learning;8500 N Stemmons Frwy Ste 3030;Dallas;TX;75247;(214) 630-6768;28;Dallas;32.828006;-96.871896;Other Technical and Trade Schools;www.cannoninstitute.org/
[colleges] Abcott Institute;16250 Northland Drive, Suite 205;Southfield;MI;48075;(248) 440-6020;119;Oakland;42.446327;-83.210617;Other Technical and Trade Schools;www.abcottinstitute.com
[colleges] Meridian Institute of Surgical Assisting;1507 County Hospital Road;Nashville;TN;37218;(615) 678-8196 ext 10;348;Davidson;36.185917;-86.842037;Other Technical and Trade Schools;www.meridian-institute.edu
[colleges] Fortis Institute;450 N Sam Houston Pkwy E Ste 200;Houston;TX;77060;(713) 332-0062;380;Harris;29.937514;-95.395236;Other Technical and Trade Schools;www.fortis.edu/campuses/training-program-450-n-sam-houston-parkway-e-houston-tx.aspx
[colleges] Mauna Loa Helicopters;73-310 U'u Street;Kailua Kona;HI;96740;(808) 334-0234;50;Hawaii;19.729596;-156.041838;Other Technical and Trade Schools;maunaloahelicopters.com
[colleges] Southern Careers Institute-Brownsville;1424 W Price Rd Ste K;Brownsville;TX;78520;(512) 437-7500;477;Cameron;25.9349;-97.499063;Cosmetology and Barber Schools;www.scitexas.edu
[colleges] Mitsu Sato Hair Academy;9062 Metcalf Avenue;Overland Park;KS;66212;(913) 341-7286;32;Johnson;38.965644;-94.670257;Cosmetology and Barber Schools;www.msha.biz
[colleges] Cardiotech Ultrasound School;12135 Bissonnet Ste E;Houston;TX;77099;(281) 495-0078;94;Harris;29.675203;-95.592909;Other Technical and Trade Schools;www.cardiotech.org/
[colleges] Acaydia School of Aesthetics;86 North University Avenue, Suite 130;Provo;UT;84601;(801) 377-0025 ext 3;38;Utah;40.234813;-111.658316;Cosmetology and Barber Schools;www.acaydia.com
[colleges] Salon Professional Academy of Kenosha (The);3701 80th Street, Suite B;Kenosha;WI;53142;(262) 697-6000 ext 17;148;Kenosha;42.558103;-87.85298;Cosmetology and Barber Schools;www.thesalonprofessionalacademy.com/kenosha/
[colleges] Southern Careers Institute-Corpus Christi 2;9777 Leopard St;Corpus Christi;TX;78410;(512) 437-7500;20;Nueces;27.82891;-97.556436;Cosmetology and Barber Schools;www.scitexas.edu
[colleges] Southern Careers Institute-Harlingen;603 Ed Carey Dr;Harlingen;TX;78550;(512) 437-7500;386;Cameron;26.165428;-97.679232;Other Technical and Trade Schools;www.scitexas.edu
[colleges] Strayer University-Global Region;1133 15th St NW;Washington;DC;20005;(888) 378-7293;4759;District of Columbia;38.904881;-77.034133;Colleges, Universities, and Professional Schools;www.strayeruniversity.edu
[colleges] Paul Mitchell The School Indianapolis;8751 US Highway 31 South;Indianapolis;IN;46227;(317) 885-0348;197;Marion;39.640094;-86.128548;Cosmetology and Barber Schools;school.paulmitchell.edu/indianapolis-in
[colleges] DuVall's School of Cosmetology;201 Harwood Rd Ste 218;Bedford;TX;76021;(817) 281-8819;114;Tarrant;32.851544;-97.16928;Cosmetology and Barber Schools;www.duvallsschool.com
[colleges] SAE Institute of Technology, Los Angeles;6565 Sunset Boulevard;Los Angeles;CA;90028;(404) 526-9366;166;Los Angeles;34.098299;-118.333089;Other Technical and Trade Schools;www.sae.edu
[colleges] Taylor Andrews Academy-St. George;42 South River Road, Suite 2;St. George;UT;84790;(435) 673-8150;165;Washington;37.108079;-113.55656;Cosmetology and Barber Schools;www.taylorandrew.com
[colleges] Advanced Beauty College;3959 N. Beltline Rd.;Irving;TX;75038;(214) 492-2076;74;Dallas;32.832341;-96.977683;Cosmetology and Barber Schools;www.advancedbeautycollege.com/
[colleges] Florida Vocational Institute;6840 Southwest 40th Street;Miami;FL;33155;(305) 665-1911;111;Miami-Dade;25.732721;-80.305152;Other Technical and Trade Schools;www.fvi.edu
[colleges] Seymour Beauty Academy;209 South Commercial Street;Seymour;MO;65746;(417) 935-2619;41;Webster;37.146879;-92.769784;Cosmetology and Barber Schools;www.SeymourBeautyAcademy.com
[colleges] SAE Institute of Technology-Atlanta;215 Peachtree Street;Atlanta;GA;30303;(404) 526-9366;129;Fulton;33.759984;-84.388289;Junior Colleges;www.sae.edu
[colleges] Texas Beauty College;3534 Denton Hwy;Haltom City;TX;76117;(682) 647-1505;115;Tarrant;32.815355;-97.26496;Cosmetology and Barber Schools;texasbeautyinfo.com/
[colleges] Avenue Five Institute;8620 Burnet Rd Ste 300;Austin;TX;78757;(512) 968-2835 ext 106;240;Travis;30.369319;-97.728612;Cosmetology and Barber Schools;www.avenuefive.com
[colleges] Protege Academy;16800 South Chandler Road, Suite 101;East Lansing;MI;48823;(517) 324-3388;89;Clinton;42.772477;-84.485507;Cosmetology and Barber Schools;www.protegeacademy.com
[colleges] Academy di Firenze;149 West Main Street;Jerome;ID;83338;(208) 644-1546;16;Jerome;42.723905;-114.519858;Cosmetology and Barber Schools;NOT AVAILABLE
[colleges] SAE Institute of Technology-Miami;16051 W. Dixie Highway;North Miami Beach;FL;33160;(404) 526-9366;166;Miami-Dade;25.923902;-80.155492;Other Technical and Trade Schools;www.sae.edu
[colleges] Corpus Christi Beauty Academy;5858 S Padre Island Dr # 82;Corpus Christi;TX;78412;(361) 994-8888;34;Nueces;27.70662;-97.365558;Cosmetology and Barber Schools;www.ccbeautyacademy.org
[colleges] Colorado Academy of Veterinary Technology;2766 Janitell Road;Colorado Springs;CO;80906;(719) 219-9636;73;El Paso;38.778211;-104.808653;Junior Colleges;www.coloradovettech.com
[colleges] Colorado State University-Global Campus;8000 East Maplewood Avenue;Greenwood Village;CO;80111;(800) 920-6723;4622;Arapahoe;39.604448;-104.896629;Colleges, Universities, and Professional Schools;csuglobal.edu
[colleges] The Salon Professional Academy-Lewisville;2440 B Stemmons Fwy;Lewisville;TX;75067;(972) 420-7036;85;Denton;33.006142;-96.967113;Cosmetology and Barber Schools;www.tspadallas.com
[colleges] Paul Mitchell The School-Overland Park;8731 West 95th Street;Overland Park;KS;66212;(913) 381-5757;137;Johnson;38.95584;-94.68792;Cosmetology and Barber Schools;school.paulmitchell.edu/overland-park-ks
[colleges] Renaissance Academie;227 W 1230 N;Provo;UT;84604;(801) 373-2887;100;Utah;40.249831;-111.663248;Cosmetology and Barber Schools;www.hairschoolonline.com
[colleges] Medspa Academies;10714 South River Front Parkway;South Jordan;UT;84095;(801) 302-1650;121;Salt Lake;40.556833;-111.912782;Cosmetology and Barber Schools;www.nima.edu/
[colleges] Bethel College;1705 Todds Ln;Hampton;VA;23666;(757) 826-1883 ext 245;69;Hampton;37.04127;-76.409526;Colleges, Universities, and Professional Schools;bethel-college.com
[colleges] Brighton Institute of Cosmetology;10543 Citation Drive;Brighton;MI;48116;(810) 229-5066;25;Livingston;42.518896;-83.744649;Cosmetology and Barber Schools;brightonbeautyschool.com
[colleges] Strayer University-Minnesota;6465 Wayzata Blvd.;St. Louis Park;MN;55426;(952) 852-8000;124;Hennepin;44.969201;-93.361585;Colleges, Universities, and Professional Schools;www.strayer.edu/campus/minneapolis
[colleges] Institute of Advanced Medical Esthetics;8527 Mayland Dr Suite 108;Richmond;VA;23294;(804) 908-3223;6;Henrico;37.626733;-77.552217;Cosmetology and Barber Schools;www.theinstituteofadvancedmedicalesthetics.com
[colleges] Strayer University-Illinois;100 S. Wacker Drive;Chicago;IL;60606;(312) 803-4150;278;Cook;41.880272;-87.637498;Colleges, Universities, and Professional Schools;www.strayer.edu/campus/chicago
[colleges] Gary Manuel Aveda Institute;1514 10th Ave;Seattle;WA;98122;(206) 302-1044;357;King;47.614365;-122.319174;Cosmetology and Barber Schools;www.gmaveda.com/
[colleges] West Coast University-Dallas;8435 North Stemmons Freeway;Dallas;TX;75247;(214) 453-4533;205;Dallas;32.82746;-96.873805;Colleges, Universities, and Professional Schools;westcoastuniversity.edu/campuses/dallas.html
[colleges] Northwest School of Wooden Boat Building;42 N Water St;Port Hadlock;WA;98339;(360) 385-4948;43;Jefferson;48.034083;-122.752687;Junior Colleges;www.nwboatschool.org
[colleges] Stevens Henager College;720 South River Road;St. George;UT;84790;(435) 628-9902 ext 2125;118;Washington;37.095646;-113.5579;Colleges, Universities, and Professional Schools;www.stevenshenager.edu/locations/st-george
[colleges] Bainbridge Graduate Institute;284 Madrona Way NE Ste 124;Bainbridge Island;WA;98110;(206) 855-9559;278;Kitsap;47.627903;-122.518906;Colleges, Universities, and Professional Schools;www.bgi.edu
[colleges] The Salon Professional Academy-Onalaska;566 Theater Rd;Onalaska;WI;54650;(608) 781-8772 ext 6;98;La Crosse;43.873828;-91.197365;Cosmetology and Barber Schools;www.salonproacademy.com
[colleges] National  American University-Bellevue;3604 Summit Plaza Drive;Bellevue;NE;68123;(409) 972-4250;198;Sarpy;41.141519;-95.967371;Colleges, Universities, and Professional Schools;www.national.edu
[colleges] Regency Beauty Institute-North Tucson;625 E Wetmore, Suite F-109;Tucson;AZ;85705;(800) 787-6456;76;Pima;32.28821;-110.962139;Cosmetology and Barber Schools;www.regencybeauty.com
[colleges] National American University-Burnsville;501 West Traverlers Trail;Burnsville;MN;55337;(952) 563-1250;147;Dakota;44.773373;-93.28604;Colleges, Universities, and Professional Schools;www.national.edu
[colleges] Kaplan College-Chula Vista;555 Broadway Ste 144;Chula Vista;CA;91910;(619) 498-4100;344;San Diego;32.62944;-117.087817;Junior Colleges;chulavista.kaplancollege.com/Pages/Homepage.aspx
[colleges] InterCoast Colleges-Roseville;1200 Melody Ln Ste 120;Roseville;CA;92678;(916) 786-6300;50;Placer;38.723322;-121.293164;Other Technical and Trade Schools;www.intercoast.edu
[colleges] National American University-Mesquite;18600 LBJ Freeway;Mesquite;TX;75150;(972) 773-8800;247;Dallas;32.803459;-96.625468;Colleges, Universities, and Professional Schools;www.national.edu/locations/mesquite
[colleges] Empire Beauty School-Savannah;Savannah Centre, 7400 Abercorn St;Savannah;GA;31406;(912) 447-3330;119;Chatham;32.0074;-81.112307;Cosmetology and Barber Schools;www.empire.edu
[colleges] Ogle School Hair Skin Nails-Denton;2324 San Jacinto Boulevard;Denton;TX;76205;(817) 277-6341;139;Denton;33.192334;-97.113213;Cosmetology and Barber Schools;NOT AVAILABLE
